casino_name,logo_path,rating,website_url,languages,licenses,affiliate_program,casino_type,review_path
Golden Tiger Casino,logosask/GoldenTigerCasino.png,6.5,https://www.gtcasino.com/,https://www.gtcasino.com/,"Kahnawake Gaming Commission, UK Gambling Commission, Alcohol and Gaming Commission of Ontario",Rewards Affiliates,"Download, Instant Play, Mobile, Crypto Casino, Live Casino",tekst/Golden Tiger Casino.txt
Bahigo Casino,logosask/BahigoCasino.png,6.5,https://www.bahigo.com/,https://www.bahigo.com/,Isle of Man Gambling Supervision Commission,Affiliatego,"Live Casino, Mobile, Sports, Instant Play, Crypto Casino",tekst/Bahigo Casino.txt
Winning Days Casino,logosask/WinningDaysCasino.png,6.5,http://www.winningdays3.com/,http://www.winningdays3.com/,Curacao,Hero Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/Winning Days Casino.txt
Possu Casino,logosask/PossuCasino.png,6.4,https://www.possu.com/en,https://www.possu.com/en,Curacao,Njord Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/Possu Casino.txt
Yukon Gold Casino,logosask/YukonGoldCasino.png,6.4,http://www.yukongoldcasino.eu,http://www.yukongoldcasino.eu,"Kahnawake Gaming Commission, Alcohol and Gaming Commission of Ontario, UK Gambling Commission",Rewards Affiliates,"Download, Instant Play, Live Casino, Mobile, Crypto Casino",tekst/Yukon Gold Casino.txt
CorgiSlot Casino,logosask/CorgiSlotCasino.png,6.4,https://corgislot.com/,https://corgislot.com/,Curacao,Corgi Partners,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/CorgiSlot Casino.txt
Cricbaba Casino,logosask/CricbabaCasino.png,6.3,https://thecricbaba.com,https://thecricbaba.com,Curacao,VL Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Cricbaba Casino.txt
PachiPachi Casino,logosask/PachiPachiCasino.png,6.2,https://www.pachipachi.com/,https://www.pachipachi.com/,Curacao,PachiPachi Affiliates,"Instant Play, Crypto Casino, Live Casino, Mobile, Sports",tekst/PachiPachi Casino.txt
Lucky 31 Casino,logosask/Lucky31Casino.png,6.2,http://www.lucky31.com,http://www.lucky31.com,Curacao,iGaming Partners,"Instant Play, Mobile, Crypto Casino, Live Casino",tekst/Lucky 31 Casino.txt
VegasLegacy Casino,logosask/VegasLegacyCasino.png,6.2,https://www.vegaslegacy.com/,https://www.vegaslegacy.com/,Curacao,L Partners,"Crypto Casino, Download, Instant Play, Live Casino, Mobile",tekst/VegasLegacy Casino.txt
9winz Casino,logosask/9winzCasino.png,6.1,https://www.9winz.com,https://www.9winz.com,Curacao,9Winz Affiliates,"Instant Play, Live Casino, Mobile, Crypto Casino",tekst/9winz Casino.txt
Vbet Casino,logosask/VbetCasino.png,6.1,http://www.vbet.com,http://www.vbet.com,Curacao,VBET Affiliates,"Instant Play, Mobile, Sports, Live Casino, Crypto Casino",tekst/Vbet Casino.txt
Casibee Casino,logosask/CasibeeCasino.png,6.1,https://www.casibee.com/,https://www.casibee.com/,Isle of Man Gambling Supervision Commission,Sailfish Affiliates,"Instant Play, Live Casino, Mobile, Crypto Casino",tekst/Casibee Casino.txt
Macau Casino,logosask/MacauCasino.png,6,https://msccasino.com/,https://msccasino.com/,The Gambling Regulatory Authority of Ireland (GRAI),Macao Casino Affilaites,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Macau Casino.txt
BetGRW Casino,logosask/BetGRWCasino.png,5.9,https://betgrw.com/,https://betgrw.com/,Kahnawake Gaming Commission,BetGRW Partners,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/BetGRW Casino.txt
Wazobet Casino,logosask/WazobetCasino.png,5.7,https://wazobet.com/,https://wazobet.com/,Curacao,Wazobet Affiliates,"Instant Play, Mobile, Sports, Crypto Casino",tekst/Wazobet Casino.txt
DingDingDing Casino,logosask/DingDingDingCasino.png,0,https://dingdingding.com/,https://dingdingding.com/,N/A,DingDingDing Casino Affiliates,"Crypto Casino, Instant Play, Mobile",tekst/DingDingDing Casino.txt
Slotmonster Casino,logosask/SlotmonsterCasino.png,5.5,https://www.slotmonster.com/,https://www.slotmonster.com/,"Curacao, Anjouan",EPCaffiliates,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/Slotmonster Casino.txt
LuckyBird Casino,logosask/LuckyBirdCasino.png,9,https://luckybird.io/,https://luckybird.io/,N/A,LuckyBird Affiliates,"Instant Play, Mobile, Crypto Casino",tekst/LuckyBird Casino.txt
Yay Casino,logosask/YayCasino.png,0,https://www.yaycasino.com/,https://www.yaycasino.com/,N/A,Yay Casino Affiliates,"Crypto Casino, Instant Play, Mobile",tekst/Yay Casino.txt
MyChance Casino,logosask/MyChanceCasino.png,5.3,https://www.mychance.com,https://www.mychance.com,Curacao,Hero Affiliates,"Instant Play, Mobile, Live Casino, Crypto Casino",tekst/MyChance Casino.txt
Freedom Casino,logosask/FreedomCasino.png,5.3,https://www.freedomcasino.com,https://www.freedomcasino.com,Curacao,Hero Affiliates,"Instant Play, Live Casino, Mobile, Crypto Casino",tekst/Freedom Casino.txt
Rojabet Casino,logosask/RojabetCasino.png,5.2,https://rojabet.com/,https://rojabet.com/,Curacao,Latamaffliate Partners,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/Rojabet Casino.txt
Badshahcric Casino,logosask/BadshahcricCasino.png,5.2,https://badshahcric.club/,https://badshahcric.club/,Curacao,Badshahcric Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Badshahcric Casino.txt
CasiTabi Casino,logosask/CasiTabiCasino.png,5,http://www.casitabi.com,http://www.casitabi.com,Curacao,Hero Affiliates,"Instant Play, Mobile, Crypto Casino, Live Casino, Sports",tekst/CasiTabi Casino.txt
Wettenlive Casino,logosask/WettenliveCasino.png,5,https://www.wettenlive.com/,https://www.wettenlive.com/,Curacao,Hero Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Wettenlive Casino.txt
Mundoapostas Casino,logosask/MundoapostasCasino.png,4.9,http://mundoapostas.com/,http://mundoapostas.com/,Curacao,StakePartners,"Instant Play, Sports, Mobile, Live Casino, Crypto Casino",tekst/Mundoapostas Casino.txt
The Pokies Net Casino,logosask/ThePokiesNetCasino.png,4.8,https://thepokies.net/,https://thepokies.net/,The Philippine Amusement and Gaming Corporation (PAGCOR),The Pokies Partners,"Instant Play, Live Casino, Mobile, Crypto Casino",tekst/The Pokies Net Casino.txt
Bodog Casino,logosask/BodogCasino.png,1,https://www.bodog.eu/,https://www.bodog.eu/,Antigua Online Gaming Association,Revenue Network,"Instant Play, Mobile, Sports, Crypto Casino",tekst/Bodog Casino.txt
Raging Bull Casino,logosask/RagingBullCasino.png,1,http://www.ragingbullcasino.com,http://www.ragingbullcasino.com,Curacao,Fast Track Affiliates,"Mobile, Instant Play, Download, Crypto Casino",tekst/Raging Bull Casino.txt
Joe Fortune Casino,logosask/JoeFortuneCasino.png,1,http://www.joefortune.com,http://www.joefortune.com,Curacao,Revenue Network,"Instant Play, Mobile, Crypto Casino",tekst/Joe Fortune Casino.txt
iNetBet Casino,logosask/iNetBetCasino.png,1,http://www.inetbet.com,http://www.inetbet.com,N/A,Income Network,"Download, Instant Play, Mobile, Crypto Casino",tekst/iNetBet Casino.txt
21 Dukes Casino,logosask/21DukesCasino.png,1,http://www.21dukes.com,http://www.21dukes.com,Costa Rica,Revenue Giants,"Instant Play, Mobile, Crypto Casino",tekst/21 Dukes Casino.txt
Lake Palace Casino,logosask/LakePalaceCasino.png,1,https://www.lakepalace.com/,https://www.lakepalace.com/,Curacao,Grand Prive,"Instant Play, Mobile, Crypto Casino",tekst/Lake Palace Casino.txt
Winward Casino,logosask/WinwardCasino.png,1,http://www.winwardcasino.com,http://www.winwardcasino.com,Costa Rica,Revenue Giants,"Instant Play, Mobile, Crypto Casino",tekst/Winward Casino.txt
Jupiter Club Casino,logosask/JupiterClubCasino.png,1,https://www.jupiterclub.com/,https://www.jupiterclub.com/,Curacao,Grand Prive,"Instant Play, Mobile, Crypto Casino, Live Casino",tekst/Jupiter Club Casino.txt
VipSlots,logosask/VipSlots.png,1,http://www.vipslots.com,http://www.vipslots.com,N/A,Royalty Revenue Affiliates,"Instant Play, Mobile, Crypto Casino",tekst/VipSlots.txt
Sloto' Cash Casino,logosask/SlotoCashCasino.png,1,http://www.slotocash.com,http://www.slotocash.com,Curacao,Deckmedia Affiliate,"Download, Instant Play, Mobile, Crypto Casino",tekst/Sloto Cash Casino.txt
Thebes Casino,logosask/ThebesCasino.png,1,http://www.thebescasino.com,http://www.thebescasino.com,Costa Rica,Revenue Giants,"Instant Play, Mobile, Crypto Casino",tekst/Thebes Casino.txt
Lion Slots Casino,logosask/LionSlotsCasino.png,1,http://www.lionslots.com,http://www.lionslots.com,Curacao,Number1 Affiliates,"Download, Instant Play, Crypto Casino",tekst/Lion Slots Casino.txt
Rich Casino,logosask/RichCasino.png,1,http://www.richcasino.com,http://www.richcasino.com,Costa Rica,Revenue Giants,"Instant Play, Mobile, Crypto Casino",tekst/Rich Casino.txt
Treasure Mile Casino,logosask/TreasureMileCasino.png,1,http://www.treasuremile.com,http://www.treasuremile.com,Curacao,Genesys Affiliates,"Instant Play, Mobile, Crypto Casino",tekst/Treasure Mile Casino.txt
Lucky Creek Casino,logosask/LuckyCreekCasino.png,1,http://www.luckycreek.com,http://www.luckycreek.com,Curacao,Genesys Affiliates,"Mobile, Instant Play, Crypto Casino",tekst/Lucky Creek Casino.txt
Box24 Casino,logosask/Box24Casino.png,1,http://www.box24casino.com,http://www.box24casino.com,Curacao,Deckmedia Affiliate,"Instant Play, Mobile, Crypto Casino",tekst/Box24 Casino.txt
7Reels Casino,logosask/7ReelsCasino.png,1,http://www.7reels.com,http://www.7reels.com,Costa Rica,Revenue Giants,"Instant Play, Mobile, Crypto Casino",tekst/7Reels Casino.txt
Casino Moons,logosask/CasinoMoons.png,1,http://www.casinomoons.com,http://www.casinomoons.com,Costa Rica,Revenue Giants,"Instant Play, Mobile, Crypto Casino",tekst/Casino Moons.txt
Bella Vegas Casino,logosask/BellaVegasCasino.png,1,http://www.betbellavegas.com,http://www.betbellavegas.com,Curacao,Grand Prive,"Instant Play, Mobile, Crypto Casino",tekst/Bella Vegas Casino.txt
Spartan Slots Casino,logosask/SpartanSlotsCasino.png,1,http://www.spartanslots.com,http://www.spartanslots.com,Curacao,Deckmedia Affiliate,"Instant Play, Crypto Casino",tekst/Spartan Slots Casino.txt
Black Lotus Casino,logosask/BlackLotusCasino.png,1,http://www.blacklotuscasino.com/en-US/,http://www.blacklotuscasino.com/en-US/,Curacao,Genesys Affiliates,"Instant Play, Mobile, Crypto Casino",tekst/Black Lotus Casino.txt
Black Diamond Casino,logosask/BlackDiamondCasino.png,1,http://www.blackdiamondcasino.net,http://www.blackdiamondcasino.net,Curacao,Deckmedia Affiliate,"Download, Instant Play, Crypto Casino",tekst/Black Diamond Casino.txt
Free Spin Casino,logosask/FreeSpinCasino.png,1,https://freespinnew.com,https://freespinnew.com,Curacao,AffAlliance,"Download, Instant Play, Mobile, Crypto Casino",tekst/Free Spin Casino.txt
Lotus Asia Casino,logosask/LotusAsiaCasino.png,1,http://www.lotusasiacasino.com,http://www.lotusasiacasino.com,Curacao,Genesys Affiliates,"Instant Play, Mobile, Crypto Casino",tekst/Lotus Asia Casino.txt
Futuriti Casino,logosask/FuturitiCasino.png,1,http://futuriticasino.com,http://futuriticasino.com,Curacao,Affiliya,"Instant Play, Mobile, Crypto Casino",tekst/Futuriti Casino.txt
Miami Club Casino,logosask/MiamiClubCasino.png,1,http://miamiclubcasino.im,http://miamiclubcasino.im,Curacao,Deckmedia Affiliate,"Instant Play, Mobile, Crypto Casino",tekst/Miami Club Casino.txt
